source_file,case_id,grammar,size,query_text,faithfulness,answer_relevancy
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,loose_200_complex_24_mix_k10,loose,200,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.9117647058823529,0.8921450948969859
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,loose_200_complex_11_drill_k10,loose,200,a 60-minute drill session,0.8285714285714286,0.9080182949786956
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,loose_200_complex_12_drill_k10,loose,200,a 45-minute drill session focusing on the cross kill,0.75,0.8545334050467384
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,loose_200_complex_22_drill_k10,loose,200,a drill session to improve on the forehand 2-wall boast,0.9615384615384616,0.8781668343542234
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,loose_200_complex_33_drill_k10,loose,200,a drill session for a professional to improve on the backhand 3-wall boast,0.48717948717948717,0.9083677958426635
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,balanced_200_complex_01_cg_k10,balanced,200,a 45-minute conditioned game session,0.6111111111111112,0.9436989901928213
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,balanced_200_complex_02_cg_k10,balanced,200,a 45-minute conditioned game session for an advanced player,0.47368421052631576,0.9598704594753938
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,balanced_200_complex_03_cg_k10,balanced,200,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.5,0.9590844416692906
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,balanced_200_complex_04_cg_k10,balanced,200,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.5789473684210527,0.9594657389126046
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,balanced_200_complex_21_mix_k10,balanced,200,a 60-minute mix session,0.96875,0.797181093549125
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,balanced_200_complex_22_mix_k10,balanced,200,a 60-minute mix session for an intermediate player,0.7906976744186046,0.8522098934437888
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,balanced_200_complex_23_mix_k10,balanced,200,a 60-minute mix session for an professional player focusing on straight lob,0.9375,0.9046172785919389
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,balanced_200_complex_24_mix_k10,balanced,200,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.7380952380952381,0.9248109271076471
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,balanced_200_complex_11_drill_k10,balanced,200,a 60-minute drill session,0.8333333333333334,0.9037734631487363
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,balanced_200_complex_12_drill_k10,balanced,200,a 45-minute drill session focusing on the cross kill,0.96,0.8757122299356862
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,balanced_200_complex_22_drill_k10,balanced,200,a drill session to improve on the forehand 2-wall boast,0.5,0.8963482742428917
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,balanced_200_complex_33_drill_k10,balanced,200,a drill session for a professional to improve on the backhand 3-wall boast,0.7333333333333333,0.7861372232386469
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,high_constraint_200_complex_01_cg_k10,high_constraint,200,a 45-minute conditioned game session,0.8947368421052632,0.9436989901928213
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,high_constraint_200_complex_02_cg_k10,high_constraint,200,a 45-minute conditioned game session for an advanced player,0.8421052631578947,0.9598545895606438
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,high_constraint_200_complex_03_cg_k10,high_constraint,200,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.7894736842105263,0.9375555101794507
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,high_constraint_200_complex_04_cg_k10,high_constraint,200,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.2631578947368421,0.922240508006409
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,high_constraint_200_complex_21_mix_k10,high_constraint,200,a 60-minute mix session,0.9642857142857143,0.8001826788395247
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,high_constraint_200_complex_22_mix_k10,high_constraint,200,a 60-minute mix session for an intermediate player,0.8888888888888888,0.8972091778738599
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,high_constraint_200_complex_23_mix_k10,high_constraint,200,a 60-minute mix session for an professional player focusing on straight lob,0.7586206896551724,0.903378461743289
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,high_constraint_200_complex_24_mix_k10,high_constraint,200,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.7837837837837838,0.8938134030451188
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,high_constraint_200_complex_11_drill_k10,high_constraint,200,a 60-minute drill session,0.9761904761904762,0.9050681321514159
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,high_constraint_200_complex_12_drill_k10,high_constraint,200,a 45-minute drill session focusing on the cross kill,0.9629629629629629,0.8920436114994157
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,high_constraint_200_complex_22_drill_k10,high_constraint,200,a drill session to improve on the forehand 2-wall boast,0.9473684210526315,0.8299628840425756
experiments/sample_query_1/evaluation_sessions_set_k10_size200_20250907_170128.json,high_constraint_200_complex_33_drill_k10,high_constraint,200,a drill session for a professional to improve on the backhand 3-wall boast,0.6842105263157895,0.7892906511244057
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,loose_300_complex_01_cg_k10,loose,300,a 45-minute conditioned game session,0.8888888888888888,0.9436989901928213
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,loose_300_complex_02_cg_k10,loose,300,a 45-minute conditioned game session for an advanced player,0.6086956521739131,0.9615404970447153
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,loose_300_complex_03_cg_k10,loose,300,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.36,0.9018170953985015
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,loose_300_complex_04_cg_k10,loose,300,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.55,0.9594657389126046
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,loose_300_complex_21_mix_k10,loose,300,a 60-minute mix session,0.7209302325581395,0.8445861433078319
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,loose_300_complex_22_mix_k10,loose,300,a 60-minute mix session for an intermediate player,0.9666666666666667,0.8958718080799519
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,loose_300_complex_23_mix_k10,loose,300,a 60-minute mix session for an professional player focusing on straight lob,0.8,0.9249602046611209
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,loose_300_complex_24_mix_k10,loose,300,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.6052631578947368,0.9279342887811305
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,loose_300_complex_11_drill_k10,loose,300,a 60-minute drill session,0.8205128205128205,0.9051884070920561
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,loose_300_complex_12_drill_k10,loose,300,a 45-minute drill session focusing on the cross kill,0.972972972972973,0.8739045219307614
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,loose_300_complex_22_drill_k10,loose,300,a drill session to improve on the forehand 2-wall boast,0.7027027027027027,0.8741877100005953
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,loose_300_complex_33_drill_k10,loose,300,a drill session for a professional to improve on the backhand 3-wall boast,0.6666666666666666,0.8787994794039946
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,balanced_300_complex_01_cg_k10,balanced,300,a 45-minute conditioned game session,0.8947368421052632,0.9436989901928213
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,balanced_300_complex_02_cg_k10,balanced,300,a 45-minute conditioned game session for an advanced player,0.6666666666666666,0.9609785278833582
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,balanced_300_complex_03_cg_k10,balanced,300,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.5172413793103449,0.8907304057439213
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,balanced_300_complex_04_cg_k10,balanced,300,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.3684210526315789,0.9128391067993474
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,balanced_300_complex_21_mix_k10,balanced,300,a 60-minute mix session,1.0,0.8459091475061933
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,balanced_300_complex_22_mix_k10,balanced,300,a 60-minute mix session for an intermediate player,0.975609756097561,0.8346397771597048
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,balanced_300_complex_23_mix_k10,balanced,300,a 60-minute mix session for an professional player focusing on straight lob,0.5769230769230769,0.9020497712207121
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,balanced_300_complex_24_mix_k10,balanced,300,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.4722222222222222,0.87665182065381
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,balanced_300_complex_11_drill_k10,balanced,300,a 60-minute drill session,0.8205128205128205,0.9037734631487363
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,balanced_300_complex_12_drill_k10,balanced,300,a 45-minute drill session focusing on the cross kill,0.7083333333333334,0.8545373456541658
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,balanced_300_complex_22_drill_k10,balanced,300,a drill session to improve on the forehand 2-wall boast,0.7619047619047619,0.9146263579008317
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,balanced_300_complex_33_drill_k10,balanced,300,a drill session for a professional to improve on the backhand 3-wall boast,0.6578947368421053,0.9137812771403767
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,high_constraint_300_complex_01_cg_k10,high_constraint,300,a 45-minute conditioned game session,1.0,0.7849722637028181
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,high_constraint_300_complex_02_cg_k10,high_constraint,300,a 45-minute conditioned game session for an advanced player,0.7777777777777778,0.8396112052866328
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,high_constraint_300_complex_03_cg_k10,high_constraint,300,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.7894736842105263,0.957077026465959
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,high_constraint_300_complex_04_cg_k10,high_constraint,300,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.37037037037037035,0.8956019425507264
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,high_constraint_300_complex_21_mix_k10,high_constraint,300,a 60-minute mix session,0.9,0.7997145582460027
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,high_constraint_300_complex_22_mix_k10,high_constraint,300,a 60-minute mix session for an intermediate player,0.8285714285714286,0.8522098934437888
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,high_constraint_300_complex_23_mix_k10,high_constraint,300,a 60-minute mix session for an professional player focusing on straight lob,0.6896551724137931,0.9046317212017989
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,high_constraint_300_complex_24_mix_k10,high_constraint,300,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.3783783783783784,0.9247916750000886
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,high_constraint_300_complex_11_drill_k10,high_constraint,300,a 60-minute drill session,0.7894736842105263,0.9037734631487363
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,high_constraint_300_complex_12_drill_k10,high_constraint,300,a 45-minute drill session focusing on the cross kill,0.9285714285714286,0.8769968960645486
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,high_constraint_300_complex_22_drill_k10,high_constraint,300,a drill session to improve on the forehand 2-wall boast,0.9,0.9173940252825643
experiments/sample_query_1/evaluation_sessions_set_k10_size300_20250907_173040.json,high_constraint_300_complex_33_drill_k10,high_constraint,300,a drill session for a professional to improve on the backhand 3-wall boast,0.7142857142857143,0.8252801999040994
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,loose_500_complex_01_cg_k10,loose,500,a 45-minute conditioned game session,0.88,0.9451704496790448
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,loose_500_complex_02_cg_k10,loose,500,a 45-minute conditioned game session for an advanced player,0.5454545454545454,0.9588444999942486
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,loose_500_complex_03_cg_k10,loose,500,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.7727272727272727,0.9580945986930921
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,loose_500_complex_04_cg_k10,loose,500,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.39285714285714285,0.9607199886545584
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,loose_500_complex_21_mix_k10,loose,500,a 60-minute mix session,0.9666666666666667,0.7967952877465304
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,loose_500_complex_22_mix_k10,loose,500,a 60-minute mix session for an intermediate player,0.9583333333333334,0.8464582387328918
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,loose_500_complex_23_mix_k10,loose,500,a 60-minute mix session for an professional player focusing on straight lob,0.6896551724137931,0.8795933618155914
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,loose_500_complex_24_mix_k10,loose,500,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.6153846153846154,0.8938134030451188
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,loose_500_complex_11_drill_k10,loose,500,a 60-minute drill session,0.9428571428571428,0.9037734631487363
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,loose_500_complex_12_drill_k10,loose,500,a 45-minute drill session focusing on the cross kill,0.41379310344827586,0.8210850514016942
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,loose_500_complex_22_drill_k10,loose,500,a drill session to improve on the forehand 2-wall boast,0.7352941176470589,0.7951282344095146
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,loose_500_complex_33_drill_k10,loose,500,a drill session for a professional to improve on the backhand 3-wall boast,0.68,0.9065880868736583
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,balanced_500_complex_01_cg_k10,balanced,500,a 45-minute conditioned game session,0.8823529411764706,0.9436989901928213
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,balanced_500_complex_02_cg_k10,balanced,500,a 45-minute conditioned game session for an advanced player,0.65,0.9460336203397336
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,balanced_500_complex_03_cg_k10,balanced,500,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.5454545454545454,0.9204323090441614
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,balanced_500_complex_04_cg_k10,balanced,500,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.37142857142857144,0.9395898378362423
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,balanced_500_complex_21_mix_k10,balanced,500,a 60-minute mix session,1.0,0.8658149524564469
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,balanced_500_complex_22_mix_k10,balanced,500,a 60-minute mix session for an intermediate player,0.9666666666666667,0.8953494862278473
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,balanced_500_complex_23_mix_k10,balanced,500,a 60-minute mix session for an professional player focusing on straight lob,0.45161290322580644,0.8768163509375411
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,balanced_500_complex_24_mix_k10,balanced,500,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.5454545454545454,0.9082015390650301
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,balanced_500_complex_11_drill_k10,balanced,500,a 60-minute drill session,0.6944444444444444,0.8989570768536405
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,balanced_500_complex_12_drill_k10,balanced,500,a 45-minute drill session focusing on the cross kill,0.896551724137931,0.8714406089292117
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,balanced_500_complex_22_drill_k10,balanced,500,a drill session to improve on the forehand 2-wall boast,0.7241379310344828,0.84023052458921
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,balanced_500_complex_33_drill_k10,balanced,500,a drill session for a professional to improve on the backhand 3-wall boast,0.6333333333333333,0.8862973262251116
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,high_constraint_500_complex_01_cg_k10,high_constraint,500,a 45-minute conditioned game session,0.42857142857142855,0.9436989901928213
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,high_constraint_500_complex_02_cg_k10,high_constraint,500,a 45-minute conditioned game session for an advanced player,0.8125,0.8421831856105587
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,high_constraint_500_complex_03_cg_k10,high_constraint,500,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.7272727272727273,0.8904001664971924
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,high_constraint_500_complex_04_cg_k10,high_constraint,500,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.2916666666666667,0.9217788549454008
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,high_constraint_500_complex_21_mix_k10,high_constraint,500,a 60-minute mix session,1.0,0.8658574453837061
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,high_constraint_500_complex_22_mix_k10,high_constraint,500,a 60-minute mix session for an intermediate player,0.9666666666666667,0.8499034420833477
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,high_constraint_500_complex_23_mix_k10,high_constraint,500,a 60-minute mix session for an professional player focusing on straight lob,0.6666666666666666,0.9039978701676139
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,high_constraint_500_complex_24_mix_k10,high_constraint,500,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.6744186046511628,0.8607735446168671
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,high_constraint_500_complex_11_drill_k10,high_constraint,500,a 60-minute drill session,0.9761904761904762,0.8990070306572159
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,high_constraint_500_complex_12_drill_k10,high_constraint,500,a 45-minute drill session focusing on the cross kill,0.9393939393939394,0.871133435356452
