source_file,case_id,grammar,size,query_text,faithfulness,answer_relevancy
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,loose_200_complex_24_mix_k10,loose,200,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.9545454545454546,0.9248109271076471
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,loose_200_complex_11_drill_k10,loose,200,a 60-minute drill session,0.7692307692307693,0.9037734631487363
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,loose_200_complex_12_drill_k10,loose,200,a 45-minute drill session focusing on the cross kill,0.6666666666666666,0.8510130437976993
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,loose_200_complex_22_drill_k10,loose,200,a drill session to improve on the forehand 2-wall boast,0.9722222222222222,0.8296352727498993
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,loose_200_complex_33_drill_k10,loose,200,a drill session for a professional to improve on the backhand 3-wall boast,0.5333333333333333,0.7861895643146672
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,balanced_200_complex_01_cg_k10,balanced,200,a 45-minute conditioned game session,0.8823529411764706,0.9451704496790448
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,balanced_200_complex_02_cg_k10,balanced,200,a 45-minute conditioned game session for an advanced player,0.7619047619047619,0.9614029472590055
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,balanced_200_complex_03_cg_k10,balanced,200,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.2857142857142857,0.889990471605076
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,balanced_200_complex_04_cg_k10,balanced,200,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.35714285714285715,0.9302202791181533
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,balanced_200_complex_21_mix_k10,balanced,200,a 60-minute mix session,0.967741935483871,0.7997145582460027
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,balanced_200_complex_22_mix_k10,balanced,200,a 60-minute mix session for an intermediate player,0.9666666666666667,0.8344211578344406
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,balanced_200_complex_23_mix_k10,balanced,200,a 60-minute mix session for an professional player focusing on straight lob,0.78125,0.8780271016690038
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,balanced_200_complex_24_mix_k10,balanced,200,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.9354838709677419,0.9111098136766761
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,balanced_200_complex_11_drill_k10,balanced,200,a 60-minute drill session,0.8,0.9037734631487363
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,balanced_200_complex_12_drill_k10,balanced,200,a 45-minute drill session focusing on the cross kill,0.72,0.8849505063413409
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,balanced_200_complex_22_drill_k10,balanced,200,a drill session to improve on the forehand 2-wall boast,0.6206896551724138,0.9192878082754646
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,balanced_200_complex_33_drill_k10,balanced,200,a drill session for a professional to improve on the backhand 3-wall boast,0.6756756756756757,0.9113919940250511
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,high_constraint_200_complex_01_cg_k10,high_constraint,200,a 45-minute conditioned game session,0.8421052631578947,0.9436989901928213
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,high_constraint_200_complex_02_cg_k10,high_constraint,200,a 45-minute conditioned game session for an advanced player,0.8333333333333334,0.9615404970447153
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,high_constraint_200_complex_03_cg_k10,high_constraint,200,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.631578947368421,0.9019113298869782
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,high_constraint_200_complex_04_cg_k10,high_constraint,200,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.6111111111111112,0.9352382491302781
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,high_constraint_200_complex_21_mix_k10,high_constraint,200,a 60-minute mix session,1.0,0.7986407287988612
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,high_constraint_200_complex_22_mix_k10,high_constraint,200,a 60-minute mix session for an intermediate player,0.9722222222222222,0.8972091778738599
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,high_constraint_200_complex_23_mix_k10,high_constraint,200,a 60-minute mix session for an professional player focusing on straight lob,0.37037037037037035,0.9039978701676139
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,high_constraint_200_complex_24_mix_k10,high_constraint,200,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.8648648648648649,0.8710732996106841
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,high_constraint_200_complex_11_drill_k10,high_constraint,200,a 60-minute drill session,0.8095238095238095,0.8997638791263896
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,high_constraint_200_complex_12_drill_k10,high_constraint,200,a 45-minute drill session focusing on the cross kill,0.9565217391304348,0.8546266123598832
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,high_constraint_200_complex_22_drill_k10,high_constraint,200,a drill session to improve on the forehand 2-wall boast,0.72,0.9273518408245035
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size200_20250916_000033.json,high_constraint_200_complex_33_drill_k10,high_constraint,200,a drill session for a professional to improve on the backhand 3-wall boast,0.6842105263157895,0.7892906511244057
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,loose_300_complex_01_cg_k10,loose,300,a 45-minute conditioned game session,0.6153846153846154,0.9436989901928213
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,loose_300_complex_02_cg_k10,loose,300,a 45-minute conditioned game session for an advanced player,0.8421052631578947,0.9615404970447153
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,loose_300_complex_03_cg_k10,loose,300,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.5384615384615384,0.8399262021623297
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,loose_300_complex_04_cg_k10,loose,300,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.3333333333333333,0.9093175700823313
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,loose_300_complex_21_mix_k10,loose,300,a 60-minute mix session,1.0,0.8661344383395019
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,loose_300_complex_22_mix_k10,loose,300,a 60-minute mix session for an intermediate player,0.967741935483871,0.8953494862278473
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,loose_300_complex_23_mix_k10,loose,300,a 60-minute mix session for an professional player focusing on straight lob,0.5641025641025641,0.9249602046611209
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,loose_300_complex_24_mix_k10,loose,300,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.3888888888888889,0.9248109271076471
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,loose_300_complex_11_drill_k10,loose,300,a 60-minute drill session,0.8055555555555556,0.9037734631487363
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,loose_300_complex_12_drill_k10,loose,300,a 45-minute drill session focusing on the cross kill,0.7317073170731707,0.8545334050467385
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,loose_300_complex_22_drill_k10,loose,300,a drill session to improve on the forehand 2-wall boast,0.7407407407407407,0.9122858554865108
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,loose_300_complex_33_drill_k10,loose,300,a drill session for a professional to improve on the backhand 3-wall boast,0.5641025641025641,0.9050595847717787
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,balanced_300_complex_01_cg_k10,balanced,300,a 45-minute conditioned game session,1.0,0.7867017135168238
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,balanced_300_complex_02_cg_k10,balanced,300,a 45-minute conditioned game session for an advanced player,0.7222222222222222,0.9559755419007935
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,balanced_300_complex_03_cg_k10,balanced,300,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.43333333333333335,0.9629317399896017
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,balanced_300_complex_04_cg_k10,balanced,300,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.4583333333333333,0.8867147408429078
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,balanced_300_complex_21_mix_k10,balanced,300,a 60-minute mix session,1.0,0.8472321517045547
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,balanced_300_complex_22_mix_k10,balanced,300,a 60-minute mix session for an intermediate player,0.6666666666666666,0.8464582387328918
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,balanced_300_complex_23_mix_k10,balanced,300,a 60-minute mix session for an professional player focusing on straight lob,0.9393939393939394,0.9249602046611209
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,balanced_300_complex_24_mix_k10,balanced,300,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.5806451612903226,0.9122083982154826
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,balanced_300_complex_11_drill_k10,balanced,300,a 60-minute drill session,0.9,0.9037734631487363
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,balanced_300_complex_12_drill_k10,balanced,300,a 45-minute drill session focusing on the cross kill,0.72,0.826286672680272
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,balanced_300_complex_22_drill_k10,balanced,300,a drill session to improve on the forehand 2-wall boast,0.8620689655172413,0.8381192486293353
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,balanced_300_complex_33_drill_k10,balanced,300,a drill session for a professional to improve on the backhand 3-wall boast,0.8378378378378378,0.8756041860072298
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,high_constraint_300_complex_01_cg_k10,high_constraint,300,a 45-minute conditioned game session,1.0,0.9436247846599585
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,high_constraint_300_complex_02_cg_k10,high_constraint,300,a 45-minute conditioned game session for an advanced player,0.9473684210526315,0.8410907294445552
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,high_constraint_300_complex_03_cg_k10,high_constraint,300,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.5,0.951672106356566
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,high_constraint_300_complex_04_cg_k10,high_constraint,300,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.6086956521739131,0.8874409321775522
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,high_constraint_300_complex_21_mix_k10,high_constraint,300,a 60-minute mix session,0.9642857142857143,0.8470812845797221
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,high_constraint_300_complex_22_mix_k10,high_constraint,300,a 60-minute mix session for an intermediate player,0.6388888888888888,0.8486584570118252
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,high_constraint_300_complex_23_mix_k10,high_constraint,300,a 60-minute mix session for an professional player focusing on straight lob,0.4444444444444444,0.834188125005603
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,high_constraint_300_complex_24_mix_k10,high_constraint,300,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.8055555555555556,0.9109453820920016
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,high_constraint_300_complex_11_drill_k10,high_constraint,300,a 60-minute drill session,0.7631578947368421,0.9011261533615661
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,high_constraint_300_complex_12_drill_k10,high_constraint,300,a 45-minute drill session focusing on the cross kill,0.9545454545454546,0.7891198564757556
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,high_constraint_300_complex_22_drill_k10,high_constraint,300,a drill session to improve on the forehand 2-wall boast,0.9473684210526315,0.8353579556326703
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size300_20250916_001419.json,high_constraint_300_complex_33_drill_k10,high_constraint,300,a drill session for a professional to improve on the backhand 3-wall boast,0.6756756756756757,0.910792474854909
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,loose_500_complex_01_cg_k10,loose,500,a 45-minute conditioned game session,0.47058823529411764,0.7817487217839038
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,loose_500_complex_02_cg_k10,loose,500,a 45-minute conditioned game session for an advanced player,0.71875,0.9615404970447153
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,loose_500_complex_03_cg_k10,loose,500,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.6060606060606061,0.9018885389498906
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,loose_500_complex_04_cg_k10,loose,500,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.5185185185185185,0.952625578452432
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,loose_500_complex_21_mix_k10,loose,500,a 60-minute mix session,0.7931034482758621,0.7978691171936719
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,loose_500_complex_22_mix_k10,loose,500,a 60-minute mix session for an intermediate player,0.9629629629629629,0.8953494862278473
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,loose_500_complex_23_mix_k10,loose,500,a 60-minute mix session for an professional player focusing on straight lob,0.6444444444444445,0.9013405379384328
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,loose_500_complex_24_mix_k10,loose,500,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.7142857142857143,0.9248109271076471
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,loose_500_complex_11_drill_k10,loose,500,a 60-minute drill session,0.8055555555555556,0.9037734631487363
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,loose_500_complex_12_drill_k10,loose,500,a 45-minute drill session focusing on the cross kill,0.7962962962962963,0.9158226670359717
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,loose_500_complex_22_drill_k10,loose,500,a drill session to improve on the forehand 2-wall boast,0.7567567567567568,0.9118052693531128
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,loose_500_complex_33_drill_k10,loose,500,a drill session for a professional to improve on the backhand 3-wall boast,0.7083333333333334,0.8365787572368614
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,balanced_500_complex_01_cg_k10,balanced,500,a 45-minute conditioned game session,0.8823529411764706,0.9466419091652684
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,balanced_500_complex_02_cg_k10,balanced,500,a 45-minute conditioned game session for an advanced player,0.5833333333333334,0.8218770882766587
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,balanced_500_complex_03_cg_k10,balanced,500,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.28,0.955377600325687
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,balanced_500_complex_04_cg_k10,balanced,500,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.45454545454545453,0.8875123832375745
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,balanced_500_complex_21_mix_k10,balanced,500,a 60-minute mix session,0.625,0.8661344383395019
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,balanced_500_complex_22_mix_k10,balanced,500,a 60-minute mix session for an intermediate player,0.972972972972973,0.8953494862278473
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,balanced_500_complex_23_mix_k10,balanced,500,a 60-minute mix session for an professional player focusing on straight lob,0.8611111111111112,0.8809969923388984
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,balanced_500_complex_24_mix_k10,balanced,500,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.5,0.9248109271076471
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,balanced_500_complex_11_drill_k10,balanced,500,a 60-minute drill session,0.7073170731707317,0.9066033510353759
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,balanced_500_complex_12_drill_k10,balanced,500,a 45-minute drill session focusing on the cross kill,0.7346938775510204,0.8942144344580631
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,balanced_500_complex_22_drill_k10,balanced,500,a drill session to improve on the forehand 2-wall boast,0.9259259259259259,0.8715312645899997
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,balanced_500_complex_33_drill_k10,balanced,500,a drill session for a professional to improve on the backhand 3-wall boast,0.7352941176470589,0.840777291677354
experiments/dynamic_fusion_retrieval/evaluation_sessions_set_k10_size500_20250916_003308.json,high_constraint_500_complex_01_cg_k10,high_constraint,500,a 45-minute conditioned game session,0.5263157894736842,0.9436989901928213
