query_id,query_type,query_text,retriever_name,rank,document_id,score
ood_04,out_of_distribution,a session focusing on the volley cross,sparse_bm25_loose_grammar,8,session_005,1.3414902445607972
ood_04,out_of_distribution,a session focusing on the volley cross,sparse_bm25_loose_grammar,9,session_092,1.3414902445607972
ood_04,out_of_distribution,a session focusing on the volley cross,sparse_bm25_loose_grammar,10,session_144,1.3414902445607972
ood_04,out_of_distribution,a session focusing on the volley cross,field_metadata_loose_grammar,1,session_085,3.33875
ood_04,out_of_distribution,a session focusing on the volley cross,field_metadata_loose_grammar,2,session_108,3.33875
ood_04,out_of_distribution,a session focusing on the volley cross,field_metadata_loose_grammar,3,session_323,3.290178571428571
ood_04,out_of_distribution,a session focusing on the volley cross,field_metadata_loose_grammar,4,session_363,3.290178571428571
ood_04,out_of_distribution,a session focusing on the volley cross,field_metadata_loose_grammar,5,session_436,3.290178571428571
ood_04,out_of_distribution,a session focusing on the volley cross,field_metadata_loose_grammar,6,session_022,3.2581249999999997
ood_04,out_of_distribution,a session focusing on the volley cross,field_metadata_loose_grammar,7,session_180,3.210178571428571
ood_04,out_of_distribution,a session focusing on the volley cross,field_metadata_loose_grammar,8,session_014,3.2000892857142857
ood_04,out_of_distribution,a session focusing on the volley cross,field_metadata_loose_grammar,9,session_165,3.2000892857142857
ood_04,out_of_distribution,a session focusing on the volley cross,field_metadata_loose_grammar,10,session_219,3.2000892857142857
ood_05,out_of_distribution,practice the 3-step ghosting,semantic_e5_loose_grammar,1,session_361,0.7744907140731812
ood_05,out_of_distribution,practice the 3-step ghosting,semantic_e5_loose_grammar,2,session_362,0.7709075808525085
ood_05,out_of_distribution,practice the 3-step ghosting,semantic_e5_loose_grammar,3,session_099,0.7704977989196777
ood_05,out_of_distribution,practice the 3-step ghosting,semantic_e5_loose_grammar,4,session_255,0.7703673243522644
ood_05,out_of_distribution,practice the 3-step ghosting,semantic_e5_loose_grammar,5,session_476,0.7702520489692688
ood_05,out_of_distribution,practice the 3-step ghosting,semantic_e5_loose_grammar,6,session_385,0.7701843976974487
ood_05,out_of_distribution,practice the 3-step ghosting,semantic_e5_loose_grammar,7,session_248,0.7700176239013672
ood_05,out_of_distribution,practice the 3-step ghosting,semantic_e5_loose_grammar,8,session_271,0.7698053121566772
ood_05,out_of_distribution,practice the 3-step ghosting,semantic_e5_loose_grammar,9,session_447,0.7696002125740051
ood_05,out_of_distribution,practice the 3-step ghosting,semantic_e5_loose_grammar,10,session_172,0.7690417170524597
ood_05,out_of_distribution,practice the 3-step ghosting,sparse_bm25_loose_grammar,1,session_001,0.0
ood_05,out_of_distribution,practice the 3-step ghosting,sparse_bm25_loose_grammar,2,session_002,0.0
ood_05,out_of_distribution,practice the 3-step ghosting,sparse_bm25_loose_grammar,3,session_003,0.0
ood_05,out_of_distribution,practice the 3-step ghosting,sparse_bm25_loose_grammar,4,session_004,0.0
ood_05,out_of_distribution,practice the 3-step ghosting,sparse_bm25_loose_grammar,5,session_005,0.0
ood_05,out_of_distribution,practice the 3-step ghosting,sparse_bm25_loose_grammar,6,session_006,0.0
ood_05,out_of_distribution,practice the 3-step ghosting,sparse_bm25_loose_grammar,7,session_007,0.0
ood_05,out_of_distribution,practice the 3-step ghosting,sparse_bm25_loose_grammar,8,session_008,0.0
ood_05,out_of_distribution,practice the 3-step ghosting,sparse_bm25_loose_grammar,9,session_009,0.0
ood_05,out_of_distribution,practice the 3-step ghosting,sparse_bm25_loose_grammar,10,session_010,0.0
ood_06,out_of_distribution,a solo to practice cross drops,semantic_e5_loose_grammar,1,session_484,0.7950332760810852
ood_06,out_of_distribution,a solo to practice cross drops,semantic_e5_loose_grammar,2,session_377,0.7948061227798462
ood_06,out_of_distribution,a solo to practice cross drops,semantic_e5_loose_grammar,3,session_155,0.7934568524360657
ood_06,out_of_distribution,a solo to practice cross drops,semantic_e5_loose_grammar,4,session_199,0.7929573655128479
ood_06,out_of_distribution,a solo to practice cross drops,semantic_e5_loose_grammar,5,session_496,0.7927103638648987
ood_06,out_of_distribution,a solo to practice cross drops,semantic_e5_loose_grammar,6,session_371,0.7926443219184875
ood_06,out_of_distribution,a solo to practice cross drops,semantic_e5_loose_grammar,7,session_320,0.7925586700439453
ood_06,out_of_distribution,a solo to practice cross drops,semantic_e5_loose_grammar,8,session_198,0.7919961214065552
ood_06,out_of_distribution,a solo to practice cross drops,semantic_e5_loose_grammar,9,session_445,0.7917394042015076
ood_06,out_of_distribution,a solo to practice cross drops,semantic_e5_loose_grammar,10,session_230,0.7916642427444458
ood_06,out_of_distribution,a solo to practice cross drops,sparse_bm25_loose_grammar,1,session_001,0.0
ood_06,out_of_distribution,a solo to practice cross drops,sparse_bm25_loose_grammar,2,session_002,0.0
ood_06,out_of_distribution,a solo to practice cross drops,sparse_bm25_loose_grammar,3,session_003,0.0
ood_06,out_of_distribution,a solo to practice cross drops,sparse_bm25_loose_grammar,4,session_004,0.0
ood_06,out_of_distribution,a solo to practice cross drops,sparse_bm25_loose_grammar,5,session_005,0.0
ood_06,out_of_distribution,a solo to practice cross drops,sparse_bm25_loose_grammar,6,session_006,0.0
ood_06,out_of_distribution,a solo to practice cross drops,sparse_bm25_loose_grammar,7,session_007,0.0
ood_06,out_of_distribution,a solo to practice cross drops,sparse_bm25_loose_grammar,8,session_008,0.0
ood_06,out_of_distribution,a solo to practice cross drops,sparse_bm25_loose_grammar,9,session_009,0.0
ood_06,out_of_distribution,a solo to practice cross drops,sparse_bm25_loose_grammar,10,session_010,0.0
ood_06,out_of_distribution,a solo to practice cross drops,field_metadata_loose_grammar,1,session_015,2.754090909090909
ood_06,out_of_distribution,a solo to practice cross drops,field_metadata_loose_grammar,2,session_304,2.754090909090909
ood_06,out_of_distribution,a solo to practice cross drops,field_metadata_loose_grammar,3,session_085,2.649090909090909
ood_06,out_of_distribution,a solo to practice cross drops,field_metadata_loose_grammar,4,session_108,2.649090909090909
ood_06,out_of_distribution,a solo to practice cross drops,field_metadata_loose_grammar,5,session_115,2.610909090909091
ood_06,out_of_distribution,a solo to practice cross drops,field_metadata_loose_grammar,6,session_180,2.5848051948051944
ood_06,out_of_distribution,a solo to practice cross drops,field_metadata_loose_grammar,7,session_039,2.5673051948051944
ood_06,out_of_distribution,a solo to practice cross drops,field_metadata_loose_grammar,8,session_104,2.5673051948051944
ood_06,out_of_distribution,a solo to practice cross drops,field_metadata_loose_grammar,9,session_122,2.5673051948051944
ood_06,out_of_distribution,a solo to practice cross drops,field_metadata_loose_grammar,10,session_306,2.5673051948051944
ood_07,out_of_distribution,what is the best squash racket for a beginner,semantic_e5_loose_grammar,1,session_185,0.776032567024231
ood_07,out_of_distribution,what is the best squash racket for a beginner,semantic_e5_loose_grammar,2,session_084,0.7758546471595764
ood_07,out_of_distribution,what is the best squash racket for a beginner,semantic_e5_loose_grammar,3,session_052,0.7746387124061584
ood_07,out_of_distribution,what is the best squash racket for a beginner,semantic_e5_loose_grammar,4,session_437,0.77321857213974
ood_07,out_of_distribution,what is the best squash racket for a beginner,semantic_e5_loose_grammar,5,session_137,0.7731593251228333
ood_07,out_of_distribution,what is the best squash racket for a beginner,semantic_e5_loose_grammar,6,session_258,0.772972047328949
ood_07,out_of_distribution,what is the best squash racket for a beginner,semantic_e5_loose_grammar,7,session_237,0.7729647159576416
ood_07,out_of_distribution,what is the best squash racket for a beginner,semantic_e5_loose_grammar,8,session_373,0.7728082537651062
ood_07,out_of_distribution,what is the best squash racket for a beginner,semantic_e5_loose_grammar,9,session_015,0.7726570963859558
ood_07,out_of_distribution,what is the best squash racket for a beginner,semantic_e5_loose_grammar,10,session_291,0.7726035714149475
ood_07,out_of_distribution,what is the best squash racket for a beginner,sparse_bm25_loose_grammar,1,session_367,7.087147793970171
ood_07,out_of_distribution,what is the best squash racket for a beginner,sparse_bm25_loose_grammar,2,session_017,-1.4149656933494534
ood_07,out_of_distribution,what is the best squash racket for a beginner,sparse_bm25_loose_grammar,3,session_165,-1.4149656933494534
ood_07,out_of_distribution,what is the best squash racket for a beginner,sparse_bm25_loose_grammar,4,session_326,-1.4153920449348316
ood_07,out_of_distribution,what is the best squash racket for a beginner,sparse_bm25_loose_grammar,5,session_020,-1.4162455193693089
ood_07,out_of_distribution,what is the best squash racket for a beginner,sparse_bm25_loose_grammar,6,session_201,-1.4162455193693089
ood_07,out_of_distribution,what is the best squash racket for a beginner,sparse_bm25_loose_grammar,7,session_276,-1.4162455193693089
ood_07,out_of_distribution,what is the best squash racket for a beginner,sparse_bm25_loose_grammar,8,session_285,-1.4162455193693089
ood_07,out_of_distribution,what is the best squash racket for a beginner,sparse_bm25_loose_grammar,9,session_413,-1.4162455193693089
ood_07,out_of_distribution,what is the best squash racket for a beginner,sparse_bm25_loose_grammar,10,session_132,-1.416672642683616
ood_07,out_of_distribution,what is the best squash racket for a beginner,field_metadata_loose_grammar,1,session_367,2.0
ood_08,out_of_distribution,rules of a tie-break in squash,semantic_e5_loose_grammar,1,session_360,0.7817258834838867
ood_08,out_of_distribution,rules of a tie-break in squash,semantic_e5_loose_grammar,2,session_323,0.7812803387641907
ood_08,out_of_distribution,rules of a tie-break in squash,semantic_e5_loose_grammar,3,session_132,0.7807955741882324
ood_08,out_of_distribution,rules of a tie-break in squash,semantic_e5_loose_grammar,4,session_275,0.7805459499359131
ood_08,out_of_distribution,rules of a tie-break in squash,semantic_e5_loose_grammar,5,session_348,0.7800423502922058
ood_08,out_of_distribution,rules of a tie-break in squash,semantic_e5_loose_grammar,6,session_048,0.7797269821166992
ood_08,out_of_distribution,rules of a tie-break in squash,semantic_e5_loose_grammar,7,session_417,0.7792870998382568
ood_08,out_of_distribution,rules of a tie-break in squash,semantic_e5_loose_grammar,8,session_029,0.7782770991325378
ood_08,out_of_distribution,rules of a tie-break in squash,semantic_e5_loose_grammar,9,session_184,0.7781541347503662
ood_08,out_of_distribution,rules of a tie-break in squash,semantic_e5_loose_grammar,10,session_052,0.7777249813079834
ood_08,out_of_distribution,rules of a tie-break in squash,sparse_bm25_loose_grammar,1,session_017,-1.4149656933494534
ood_08,out_of_distribution,rules of a tie-break in squash,sparse_bm25_loose_grammar,2,session_165,-1.4149656933494534
ood_08,out_of_distribution,rules of a tie-break in squash,sparse_bm25_loose_grammar,3,session_326,-1.4153920449348316
ood_08,out_of_distribution,rules of a tie-break in squash,sparse_bm25_loose_grammar,4,session_020,-1.4162455193693089
ood_08,out_of_distribution,rules of a tie-break in squash,sparse_bm25_loose_grammar,5,session_201,-1.4162455193693089
ood_08,out_of_distribution,rules of a tie-break in squash,sparse_bm25_loose_grammar,6,session_276,-1.4162455193693089
ood_08,out_of_distribution,rules of a tie-break in squash,sparse_bm25_loose_grammar,7,session_285,-1.4162455193693089
ood_08,out_of_distribution,rules of a tie-break in squash,sparse_bm25_loose_grammar,8,session_413,-1.4162455193693089
ood_08,out_of_distribution,rules of a tie-break in squash,sparse_bm25_loose_grammar,9,session_132,-1.416672642683616
ood_08,out_of_distribution,rules of a tie-break in squash,sparse_bm25_loose_grammar,10,session_023,-1.4171000237065758
ood_09,out_of_distribution,who is currently the best squash player,semantic_e5_loose_grammar,1,session_415,0.7252309322357178
ood_09,out_of_distribution,who is currently the best squash player,semantic_e5_loose_grammar,2,session_237,0.7235672473907471
ood_09,out_of_distribution,who is currently the best squash player,semantic_e5_loose_grammar,3,session_428,0.7228122353553772
ood_09,out_of_distribution,who is currently the best squash player,semantic_e5_loose_grammar,4,session_135,0.7223411202430725
ood_09,out_of_distribution,who is currently the best squash player,semantic_e5_loose_grammar,5,session_132,0.722154438495636
ood_09,out_of_distribution,who is currently the best squash player,semantic_e5_loose_grammar,6,session_084,0.7219082713127136
ood_09,out_of_distribution,who is currently the best squash player,semantic_e5_loose_grammar,7,session_373,0.7215960025787354
ood_09,out_of_distribution,who is currently the best squash player,semantic_e5_loose_grammar,8,session_048,0.7213026285171509
ood_09,out_of_distribution,who is currently the best squash player,semantic_e5_loose_grammar,9,session_360,0.7212687134742737
ood_09,out_of_distribution,who is currently the best squash player,semantic_e5_loose_grammar,10,session_323,0.7211685180664062
ood_09,out_of_distribution,who is currently the best squash player,sparse_bm25_loose_grammar,1,session_017,-1.4149656933494534
ood_09,out_of_distribution,who is currently the best squash player,sparse_bm25_loose_grammar,2,session_165,-1.4149656933494534
ood_09,out_of_distribution,who is currently the best squash player,sparse_bm25_loose_grammar,3,session_326,-1.4153920449348316
ood_09,out_of_distribution,who is currently the best squash player,sparse_bm25_loose_grammar,4,session_020,-1.4162455193693089
ood_09,out_of_distribution,who is currently the best squash player,sparse_bm25_loose_grammar,5,session_201,-1.4162455193693089
ood_09,out_of_distribution,who is currently the best squash player,sparse_bm25_loose_grammar,6,session_276,-1.4162455193693089
ood_09,out_of_distribution,who is currently the best squash player,sparse_bm25_loose_grammar,7,session_285,-1.4162455193693089
ood_09,out_of_distribution,who is currently the best squash player,sparse_bm25_loose_grammar,8,session_413,-1.4162455193693089
ood_09,out_of_distribution,who is currently the best squash player,sparse_bm25_loose_grammar,9,session_132,-1.416672642683616
ood_09,out_of_distribution,who is currently the best squash player,sparse_bm25_loose_grammar,10,session_023,-1.4171000237065758
under_spec_01,under_specified,generate a squash session,semantic_e5_loose_grammar,1,session_194,0.8197275400161743
under_spec_01,under_specified,generate a squash session,semantic_e5_loose_grammar,2,session_279,0.8196333646774292
under_spec_01,under_specified,generate a squash session,semantic_e5_loose_grammar,3,session_415,0.8196167945861816
under_spec_01,under_specified,generate a squash session,semantic_e5_loose_grammar,4,session_151,0.8195556402206421
under_spec_01,under_specified,generate a squash session,semantic_e5_loose_grammar,5,session_294,0.8195446729660034
under_spec_01,under_specified,generate a squash session,semantic_e5_loose_grammar,6,session_373,0.8191767334938049
under_spec_01,under_specified,generate a squash session,semantic_e5_loose_grammar,7,session_084,0.8190460205078125
under_spec_01,under_specified,generate a squash session,semantic_e5_loose_grammar,8,session_447,0.8189699053764343
under_spec_01,under_specified,generate a squash session,semantic_e5_loose_grammar,9,session_321,0.8189301490783691
under_spec_01,under_specified,generate a squash session,semantic_e5_loose_grammar,10,session_224,0.8187037706375122
under_spec_01,under_specified,generate a squash session,sparse_bm25_loose_grammar,1,session_232,0.08226897739501493
under_spec_01,under_specified,generate a squash session,sparse_bm25_loose_grammar,2,session_457,0.08226897739501493
under_spec_01,under_specified,generate a squash session,sparse_bm25_loose_grammar,3,session_006,0.07774901212739982
under_spec_01,under_specified,generate a squash session,sparse_bm25_loose_grammar,4,session_017,0.06441158213209741
under_spec_01,under_specified,generate a squash session,sparse_bm25_loose_grammar,5,session_165,0.06441158213209741
under_spec_01,under_specified,generate a squash session,sparse_bm25_loose_grammar,6,session_129,-0.06280950821842946
under_spec_01,under_specified,generate a squash session,sparse_bm25_loose_grammar,7,session_385,-0.0685866625620919
under_spec_01,under_specified,generate a squash session,sparse_bm25_loose_grammar,8,session_005,-0.08738517090652498
under_spec_01,under_specified,generate a squash session,sparse_bm25_loose_grammar,9,session_092,-0.08738517090652498
under_spec_01,under_specified,generate a squash session,sparse_bm25_loose_grammar,10,session_144,-0.08738517090652498
under_spec_02,under_specified,a drill for squash,semantic_e5_loose_grammar,1,session_229,0.8099366426467896
under_spec_02,under_specified,a drill for squash,semantic_e5_loose_grammar,2,session_052,0.8095687627792358
under_spec_02,under_specified,a drill for squash,semantic_e5_loose_grammar,3,session_437,0.8080036640167236
under_spec_02,under_specified,a drill for squash,semantic_e5_loose_grammar,4,session_349,0.8076276779174805
under_spec_02,under_specified,a drill for squash,semantic_e5_loose_grammar,5,session_241,0.8075333833694458
under_spec_02,under_specified,a drill for squash,semantic_e5_loose_grammar,6,session_258,0.8074451684951782
under_spec_02,under_specified,a drill for squash,semantic_e5_loose_grammar,7,session_072,0.8073686361312866
under_spec_02,under_specified,a drill for squash,semantic_e5_loose_grammar,8,session_453,0.8068006038665771
under_spec_02,under_specified,a drill for squash,semantic_e5_loose_grammar,9,session_282,0.8066616654396057
under_spec_02,under_specified,a drill for squash,semantic_e5_loose_grammar,10,session_498,0.8064127564430237
under_spec_02,under_specified,a drill for squash,sparse_bm25_loose_grammar,1,session_020,-2.6859966105245974
under_spec_02,under_specified,a drill for squash,sparse_bm25_loose_grammar,2,session_201,-2.6859966105245974
under_spec_02,under_specified,a drill for squash,sparse_bm25_loose_grammar,3,session_276,-2.6859966105245974
under_spec_02,under_specified,a drill for squash,sparse_bm25_loose_grammar,4,session_285,-2.6859966105245974
under_spec_02,under_specified,a drill for squash,sparse_bm25_loose_grammar,5,session_413,-2.6859966105245974
under_spec_02,under_specified,a drill for squash,sparse_bm25_loose_grammar,6,session_132,-2.687282383505062
under_spec_02,under_specified,a drill for squash,sparse_bm25_loose_grammar,7,session_023,-2.6885695762773083
under_spec_02,under_specified,a drill for squash,sparse_bm25_loose_grammar,8,session_220,-2.6885695762773083
under_spec_02,under_specified,a drill for squash,sparse_bm25_loose_grammar,9,session_278,-2.6885695762773083
under_spec_02,under_specified,a drill for squash,sparse_bm25_loose_grammar,10,session_152,-2.6898581914353583
under_spec_02,under_specified,a drill for squash,field_metadata_loose_grammar,1,session_010,5.0
under_spec_02,under_specified,a drill for squash,field_metadata_loose_grammar,2,session_012,5.0
under_spec_02,under_specified,a drill for squash,field_metadata_loose_grammar,3,session_026,5.0
under_spec_02,under_specified,a drill for squash,field_metadata_loose_grammar,4,session_031,5.0
under_spec_02,under_specified,a drill for squash,field_metadata_loose_grammar,5,session_033,5.0
under_spec_02,under_specified,a drill for squash,field_metadata_loose_grammar,6,session_052,5.0
